t,phase,joint,angle_deg,q_actual_1,q_actual_2,q_actual_3,q_actual_4,q_actual_5,q_actual_6,dq_actual_1,dq_actual_2,dq_actual_3,dq_actual_4,dq_actual_5,dq_actual_6,tau_state_1,tau_state_2,tau_state_3,tau_state_4,tau_state_5,tau_state_6,q_cmd_1,q_cmd_2,q_cmd_3,q_cmd_4,q_cmd_5,q_cmd_6,dq_cmd_1,dq_cmd_2,dq_cmd_3,dq_cmd_4,dq_cmd_5,dq_cmd_6,ddq_cmd_1,ddq_cmd_2,ddq_cmd_3,ddq_cmd_4,ddq_cmd_5,ddq_cmd_6,tau_sdk_cmd_1,tau_sdk_cmd_2,tau_sdk_cmd_3,tau_sdk_cmd_4,tau_sdk_cmd_5,tau_sdk_cmd_6,q_error_1,q_error_2,q_error_3,q_error_4,q_error_5,q_error_6,kp_sdk_default_1,kp_sdk_default_2,kp_sdk_default_3,kp_sdk_default_4,kp_sdk_default_5,kp_sdk_default_6,kd_sdk_default_1,kd_sdk_default_2,kd_sdk_default_3,kd_sdk_default_4,kd_sdk_default_5,kd_sdk_default_6,kp_ros_command_1,kp_ros_command_2,kp_ros_command_3,kp_ros_command_4,kp_ros_command_5,kp_ros_command_6,kd_ros_command_1,kd_ros_command_2,kd_ros_command_3,kd_ros_command_4,kd_ros_command_5,kd_ros_command_6,controller_type
2.786000095511554e-06,outbound,5,30.0,1.0006622076034546,-5.943600626778789e-06,-0.01023266464471817,-0.06798284500837326,-0.21031416952610016,0.09305344521999359,-9.947183571057394e-05,-2.643509469635319e-05,-0.00019079644698649645,-8.997393888421357e-05,-0.00028413848485797644,0.0002758545451797545,-0.32003533840179443,3.8246147632598877,-6.984129905700684,-1.7628428936004639,-0.7059485912322998,-0.876884400844574,1.0006625652313232,-5.9339695326343644e-06,-0.010232627391815186,-0.06798284500837326,-0.21031253039836884,0.09305257350206375,0.0,0.0,0.0,0.0,2.5362338559495017e-18,0.0,0.0,0.0,0.0,0.0,2.731047045021872e-12,0.0,9.930872452148052e-15,3.820879436057261,-7.356434021302235,-2.130855145515115,0.014988496987720392,-0.003513945041858582,3.5762786865234375e-07,9.631094144424424e-09,3.725290298461914e-08,0.0,1.6391277313232422e-06,-8.717179298400879e-07,20.0,30.0,30.0,20.0,15.0,10.0,2000.0,2000.0,2000.0,2000.0,2000.0,2000.0,512.0,768.0,768.0,512.0,384.0,256.0,25.6,25.6,25.6,25.6,25.6,25.6,unitree_sdk_lowcmd_ros_direct
0.004453921999811428,outbound,5,30.0,1.0006626844406128,-5.901559688936686e-06,-0.010232631117105484,-0.06798278540372849,-0.21031416952610016,0.09305492043495178,0.00027539549046196043,8.199642707040766e-07,-9.009863424580544e-05,-0.00014070856559555978,-0.00028413848485797644,0.0002325741806998849,-0.010715990327298641,3.8253235816955566,-6.991283416748047,-2.127230644226074,-0.7059485912322998,-0.00996475387364626,1.0006625652313232,-5.9339695326343644e-06,-0.010232627391815186,-0.06798284500837326,-0.21031253038685477,0.09305257350206375,0.0,0.0,0.0,0.0,1.0335068429100558e-08,0.0,0.0,0.0,0.0,0.0,6.9551199394506505e-06,0.0,2.5287525858153403e-08,3.8208794458644397,-7.3564340152178715,-2.1308551451563096,0.014988561974487223,-0.003513946020992805,-1.1920928955078125e-07,-3.24098436976783e-08,3.725290298461914e-09,-5.960464477539063e-08,1.6391392453907194e-06,-2.346932888031006e-06,20.0,30.0,30.0,20.0,15.0,10.0,2000.0,2000.0,2000.0,2000.0,2000.0,2000.0,512.0,768.0,768.0,512.0,384.0,256.0,25.6,25.6,25.6,25.6,25.6,25.6,unitree_sdk_lowcmd_ros_direct
0.008128778999889619,outbound,5,30.0,1.000663161277771,-5.91432990404428e-06,-0.010232746601104736,-0.06798294931650162,-0.21031486988067627,0.09305565059185028,6.572718848474324e-05,-2.5153703973046504e-06,-0.00021558970911428332,-0.00014028209261596203,-0.0001475733588449657,0.0002529750345274806,-0.0063124713487923145,3.8255035877227783,-7.351200103759766,-2.1275739669799805,0.01976819708943367,-0.010522824712097645,1.0006625652313232,-5.9339695326343644e-06,-0.010232627391815186,-0.06798284500837326,-0.2103125302708447,0.09305257350206375,0.0,0.0,0.0,0.0,6.26906388883124e-08,0.0,0.0,0.0,0.0,0.0,2.3098876197668922e-05,0.0,8.39832288067657e-08,3.8208794686111407,-7.356434001112326,-2.1308551443405475,0.014988712811295973,-0.003513948293590821,-5.960464477539062e-07,-1.9639628590084612e-08,1.1920928955078125e-07,1.043081283569336e-07,2.3396098315642266e-06,-3.077089786529541e-06,20.0,30.0,30.0,20.0,15.0,10.0,2000.0,2000.0,2000.0,2000.0,2000.0,2000.0,512.0,768.0,768.0,512.0,384.0,256.0,25.6,25.6,25.6,25.6,25.6,25.6,unitree_sdk_lowcmd_ros_direct
0.011163352000039595,outbound,5,30.0,1.0006641149520874,-5.914806479268009e-06,-0.010232835076749325,-0.06798327714204788,-0.21031497418880463,0.09305574744939804,0.00014174880925565958,3.964962047575682e-07,-0.00022180596715770662,-0.00013043859507888556,-0.00010878234752453864,0.0002541631693020463,-0.008830173872411251,3.8254199028015137,-7.350704193115234,-2.1270956993103027,0.018970293924212456,-0.010575217194855213,1.0006625652313232,-5.9339695326343644e-06,-0.010232627391815186,-0.06798284500837326,-0.21031252994543362,0.09305257350206375,0.0,0.0,0.0,0.0,1.620758605723399e-07,0.0,0.0,0.0,0.0,0.0,4.3458234283645655e-05,0.0,1.5800607790243674e-07,3.820879497263413,-7.356433983357665,-2.130855143346016,0.014988903023603282,-0.003513951159422647,-1.5497207641601562e-06,-1.9163053366355598e-08,2.076849341392517e-07,4.3213367462158203e-07,2.4442433710081257e-06,-3.1739473342895508e-06,20.0,30.0,30.0,20.0,15.0,10.0,2000.0,2000.0,2000.0,2000.0,2000.0,2000.0,512.0,768.0,768.0,512.0,384.0,256.0,25.6,25.6,25.6,25.6,25.6,25.6,unitree_sdk_lowcmd_ros_direct
0.014844085999811796,outbound,5,30.0,1.0006641149520874,-5.914806479268009e-06,-0.010233636014163494,-0.06798361241817474,-0.21031497418880463,0.09305642545223236,0.00014174880925565958,3.964962047575682e-07,-0.00022240453108679503,-0.00014018351794220507,-0.00010878234752453864,0.00023449992295354605,-0.008830173872411251,3.8254199028015137,-7.349985122680664,-2.1268248558044434,0.018970293924212456,-0.010706262663006783,1.0006625652313232,-5.9339695326343644e-06,-0.010232627391815186,-0.06798284500837326,-0.2103125289848464,0.09305257350206375,0.0,0.0,0.0,0.0,3.802185051904089e-07,0.0,0.0,0.0,0.0,0.0,7.661361126174046e-05,0.0,2.7855287774108106e-07,3.820879543841513,-7.356433954526409,-2.1308551418087656,0.014989212756152882,-0.003513955825954228,-1.5497207641601562e-06,-1.9163053366355598e-08,1.0086223483085632e-06,7.674098014831543e-07,2.445203958229003e-06,-3.851950168609619e-06,20.0,30.0,30.0,20.0,15.0,10.0,2000.0,2000.0,2000.0,2000.0,2000.0,2000.0,512.0,768.0,768.0,512.0,384.0,256.0,25.6,25.6,25.6,25.6,25.6,25.6,unitree_sdk_lowcmd_ros_direct
0.017899087999921903,outbound,5,30.0,1.0006643533706665,-5.913369477639208e-06,-0.010234614834189415,-0.06798399984836578,-0.21031564474105835,0.0930568128824234,0.0002788832352962345,1.6972594494291116e-06,-0.0002231453690910712,-0.00013591250171884894,-0.00015285528206732124,0.00023983148275874555,-0.011552889831364155,3.8253912925720215,-7.349280834197998,-2.1265907287597656,0.020210403949022293,-0.010942663997411728,1.0006625652313232,-5.9339695326343644e-06,-0.010232627391815186,-0.06798284500837326,-0.21031252741453874,0.09305257350206375,0.0,0.0,0.0,0.0,6.653756401124567e-07,0.0,0.0,0.0,0.0,0.0,0.0001111204927093431,0.0,4.0401349670333884e-07,3.820879592209156,-7.356433924629018,-2.130855140317959,0.014989535074892438,-0.003513960682046166,-1.7881393432617188e-06,-2.0600054995156825e-08,1.987442374229431e-06,1.1548399925231934e-06,3.1173265196138278e-06,-4.239380359649658e-06,20.0,30.0,30.0,20.0,15.0,10.0,2000.0,2000.0,2000.0,2000.0,2000.0,2000.0,512.0,768.0,768.0,512.0,384.0,256.0,25.6,25.6,25.6,25.6,25.6,25.6,unitree_sdk_lowcmd_ros_direct
0.021550592000039615,outbound,5,30.0,1.0006643533706665,-5.913369477639208e-06,-0.010234614834189415,-0.06798399984836578,-0.21031564474105835,0.0930568128824234,0.0002788832352962345,1.6972594494291116e-06,-0.0002231453690910712,-0.00013591250171884894,-0.00015285528206732124,0.00023983148275874555,-0.011552889831364155,3.8253912925720215,-7.349280834197998,-2.1265907287597656,0.020210403949022293,-0.010942663997411728,1.0006625652313232,-5.9339695326343644e-06,-0.010232627391815186,-0.06798284500837326,-0.2103125241390959,0.09305257350206375,0.0,0.0,0.0,0.0,1.158768114787377e-06,0.0,0.0,0.0,0.0,0.0,0.00016061072483581062,0.0,5.839507979029237e-07,3.8208796613829956,-7.356433881945463,-2.1308551383755026,0.01498999727815736,-0.0035139676455340856,-1.7881393432617188e-06,-2.0600054995156825e-08,1.987442374229431e-06,1.1548399925231934e-06,3.1206019624474557e-06,-4.239380359649658e-06,20.0,30.0,30.0,20.0,15.0,10.0,2000.0,2000.0,2000.0,2000.0,2000.0,2000.0,512.0,768.0,768.0,512.0,384.0,256.0,25.6,25.6,25.6,25.6,25.6,25.6,unitree_sdk_lowcmd_ros_direct
0.026074730999880558,outbound,5,30.0,1.0006663799285889,-5.9131775742571335e-06,-0.010235282592475414,-0.06798487901687622,-0.2103164792060852,0.0930582731962204,0.0004293884558137506,-1.9561531416911748e-07,-0.00022345554316416383,-0.00013808507355861366,-0.00013885190128348768,0.0002400590165052563,-0.007463664747774601,3.825425148010254,-7.348367691040039,-2.1266345977783203,0.020326603204011917,-0.011333420872688293,1.0006625652313232,-5.9339695326343644e-06,-0.010232627391815186,-0.06798284500837326,-0.2103125170133186,0.09305257350206375,0.0,0.0,0.0,0.0,2.0468871779109096e-06,0.0,0.0,0.0,0.0,0.0,0.00023426782195393875,0.0,8.517543328452986e-07,3.820879763905073,-7.356433818849286,-2.1308551359149406,0.014990685027322197,-0.003513978006798584,-3.814697265625e-06,-2.0791958377230912e-08,2.6552006602287292e-06,2.034008502960205e-06,3.962192766604478e-06,-5.6996941566467285e-06,20.0,30.0,30.0,20.0,15.0,10.0,2000.0,2000.0,2000.0,2000.0,2000.0,2000.0,512.0,768.0,768.0,512.0,384.0,256.0,25.6,25.6,25.6,25.6,25.6,25.6,unitree_sdk_lowcmd_ros_direct
0.030599947000155225,outbound,5,30.0,1.000666856765747,-5.9133376453246456e-06,-0.010236483998596668,-0.06798501312732697,-0.21031680703163147,0.09305885434150696,0.0003014015674125403,-2.2752921324808995e-07,-0.00022121507208794355,-0.0001306875783484429,-0.00015338181401602924,0.00025575008476153016,-0.006959967315196991,3.8254287242889404,-7.347299575805664,-2.1262035369873047,0.02043893374502659,-0.011411292478442192,1.0006625652313232,-5.9339695326343644e-06,-0.010232627391815186,-0.06798284500837326,-0.21031250506598337,0.09305257350206375,0.0,0.0,0.0,0.0,3.2992143403219763e-06,0.0,0.0,0.0,0.0,0.0,0.00032146122863678663,0.0,1.1687733699615006e-06,3.820879884596488,-7.356433744829241,-2.1308551336737787,0.014991498925085951,-0.0035139902681366525,-4.291534423828125e-06,-2.0631887309718877e-08,3.8566067814826965e-06,2.168118953704834e-06,4.301965648101369e-06,-6.280839443206787e-06,20.0,30.0,30.0,20.0,15.0,10.0,2000.0,2000.0,2000.0,2000.0,2000.0,2000.0,512.0,768.0,768.0,512.0,384.0,256.0,25.6,25.6,25.6,25.6,25.6,25.6,unitree_sdk_lowcmd_ros_direct
0.03282334200002879,outbound,5,30.0,1.000666856765747,-5.913244422117714e-06,-0.010237151756882668,-0.06798501312732697,-0.21031680703163147,0.09305885434150696,0.0003014015674125403,-2.216591781234456e-07,-0.00022157811326906085,-0.0001306875783484429,-0.00015338181401602924,0.00025575008476153016,-0.006959967315196991,3.8254287242889404,-7.347299575805664,-2.1262035369873047,0.02043893374502659,-0.011411292478442192,1.0006625652313232,-5.9339695326343644e-06,-0.010232627391815186,-0.06798284500837326,-0.21031249689727974,0.09305257350206375,0.0,0.0,0.0,0.0,4.066435042140402e-06,0.0,0.0,0.0,0.0,0.0,0.000369209556175891,0.0,1.3423774189871825e-06,3.8208799503778055,-7.356433704605811,-2.1308551327574543,0.014991944514685551,-0.0035139969807346646,-4.291534423828125e-06,-2.0725110516650602e-08,4.524365067481995e-06,2.168118953704834e-06,4.310134351731554e-06,-6.280839443206787e-06,20.0,30.0,30.0,20.0,15.0,10.0,2000.0,2000.0,2000.0,2000.0,2000.0,2000.0,512.0,768.0,768.0,512.0,384.0,256.0,25.6,25.6,25.6,25.6,25.6,25.6,unitree_sdk_lowcmd_ros_direct
